repo_full_name,owner,repo_name,repo_creation_date,contributor_count,push_count,star_count,fork_count
gladstoneai/POWERplay,gladstoneai,POWERplay,2022-10-24 19:40:58 UTC,13,0,11,4
JakeKalstad/openai-rust,JakeKalstad,openai-rust,2023-03-02 18:06:31 UTC,12,1,12,0
jahwi/ai_newsie,jahwi,ai_newsie,2023-04-02 20:36:33 UTC,11,3,12,0
soheil/GPT-Funcs,soheil,GPT-Funcs,2023-06-15 17:18:51 UTC,13,8,12,0
vsolina/tabby-backend-py,vsolina,tabby-backend-py,2024-01-29 19:22:08 UTC,13,1,12,0
seanbutler/ChatGPTGameDev,seanbutler,ChatGPTGameDev,2023-02-14 20:35:16 UTC,13,11,12,1
ArzelaAscoIi/haystack-github-bot,ArzelaAscoIi,haystack-github-bot,2023-04-08 08:37:44 UTC,12,22,12,1
fendouai/ChatClipboard,fendouai,ChatClipboard,2023-04-08 15:16:11 UTC,14,2,12,1
akasuv/blinkread,akasuv,blinkread,2022-12-20 16:41:47 UTC,13,14,12,2
zmoustafa/insulaai,zmoustafa,insulaai,2023-05-30 01:21:54 UTC,15,0,12,2
arihantparsoya/chatgpt-cloud-service,arihantparsoya,chatgpt-cloud-service,2023-06-11 10:48:52 UTC,13,16,12,2
tjake/llm-j,tjake,llm-j,2023-07-31 03:15:40 UTC,15,2,12,2
andybarry/alpaca_lora_4bit_docker,andybarry,alpaca_lora_4bit_docker,2023-04-06 03:13:38 UTC,16,16,12,3
alxschwrz/codex_english2python,alxschwrz,codex_english2python,2022-10-19 03:34:52 UTC,13,4,13,0
amirgamil/sweetseranade,amirgamil,sweetseranade,2023-02-14 19:38:38 UTC,16,1,13,0
TIAcode/GPTKitten,TIAcode,GPTKitten,2023-03-10 19:35:50 UTC,14,0,13,0
shivam-sh/koi,shivam-sh,koi,2023-03-25 03:43:47 UTC,12,4,13,0
mmaorc/codezen,mmaorc,codezen,2023-05-23 15:01:00 UTC,15,11,13,0
aquarius-wing/web-test-gpt,aquarius-wing,web-test-gpt,2023-08-03 08:52:47 UTC,13,5,13,0
zuccs/disallow-chatgpt,zuccs,disallow-chatgpt,2023-08-14 01:10:06 UTC,10,17,13,0
Joangeldelarosa/aiquery,Joangeldelarosa,aiquery,2023-04-03 00:17:30 UTC,13,4,13,1
shriram/philbin,shriram,philbin,2023-06-13 20:02:59 UTC,14,14,13,1
welniak/llama-explain,welniak,llama-explain,2023-08-25 19:13:17 UTC,16,5,13,1
yutakobayashidev/blockly-gpt,yutakobayashidev,blockly-gpt,2023-10-15 21:19:13 UTC,16,51,13,1
FRCassarino/ChatGPT-PR-Reviewer,FRCassarino,ChatGPT-PR-Reviewer,2022-12-07 16:08:07 UTC,16,33,13,2
analyticalmonk/pyspark_nlp_workshop,analyticalmonk,pyspark_nlp_workshop,2023-04-03 09:44:45 UTC,15,7,13,2
chand1012/sql2gpt,chand1012,sql2gpt,2023-04-17 18:59:48 UTC,17,7,13,2
dioptra-ai/anchor-gpt,dioptra-ai,anchor-gpt,2023-06-23 21:18:44 UTC,14,9,13,2
chrishart0/open-ai-aws-lambda-starter,chrishart0,open-ai-aws-lambda-starter,2023-07-07 00:43:19 UTC,15,5,13,2
HenryObj/assistants,HenryObj,assistants,2024-03-12 14:51:25 UTC,13,3,13,2
philipqnguyen/gai18n,philipqnguyen,gai18n,2024-03-04 06:53:45 UTC,11,8,13,3
coderwilson/FFX_TAS_Python,coderwilson,FFX_TAS_Python,2021-08-03 00:43:35 UTC,22,891,13,6
atomic14/chatgpt-memory,atomic14,chatgpt-memory,2023-04-12 14:56:58 UTC,22,1,13,10
roaming-gator/slackgpt,roaming-gator,slackgpt,2023-04-18 01:07:57 UTC,15,114,14,0
orcaman/ai-jumpstart,orcaman,ai-jumpstart,2023-05-24 11:12:23 UTC,12,0,14,0
brynzai/aish,brynzai,aish,2023-07-31 11:05:12 UTC,17,62,14,0
chat-stack/db-assistant,chat-stack,db-assistant,2023-11-22 10:51:00 UTC,17,9,14,0
SixArm/curl-chatgpt,SixArm,curl-chatgpt,2023-03-12 14:30:58 UTC,16,30,14,1
gaborvecsei/Prometh-Review,gaborvecsei,Prometh-Review,2023-06-19 07:47:58 UTC,16,16,14,1
jmaczan/text-to-ml,jmaczan,text-to-ml,2024-04-04 12:32:22 UTC,16,10,14,1
speedify/autotranslate-ai,speedify,autotranslate-ai,2023-07-26 18:06:16 UTC,11,14,14,2
gyinshen/ghostagent,gyinshen,ghostagent,2023-10-26 01:30:18 UTC,17,14,14,2
ishan0102/aoc-2022-chatgpt,ishan0102,aoc-2022-chatgpt,2022-12-01 06:14:53 UTC,18,8,14,3
dgurns/make-your-own-chatbot,dgurns,make-your-own-chatbot,2022-09-18 10:31:07 UTC,18,7,14,4
jacob-dietle/Gen-AI-Gmail-Autodrafting-Assistant,jacob-dietle,Gen-AI-Gmail-Autodrafting-Assistant,2023-05-18 00:12:41 UTC,17,6,14,5
step-security/ai-codewise,step-security,ai-codewise,2023-05-10 01:44:41 UTC,24,27,14,7
shi-yan/broca,shi-yan,broca,2023-03-09 04:28:07 UTC,14,23,15,0
RickCarlino/KoalaSRS,RickCarlino,KoalaSRS,2023-04-08 14:02:01 UTC,17,426,15,0
TypeAI-dev/typeai-core,TypeAI-dev,typeai-core,2023-08-02 22:08:34 UTC,16,6,15,0
Fileforma/AntiPython-AI-Club,Fileforma,AntiPython-AI-Club,2023-12-14 11:03:27 UTC,15,4,15,0
gauthierpiarrette/akita-ai,gauthierpiarrette,akita-ai,2024-03-06 09:49:53 UTC,16,46,15,0
Jakobovski/ai-safety-cheatsheet,Jakobovski,ai-safety-cheatsheet,2022-07-19 09:47:04 UTC,14,18,15,1
alufers/commit-o-matic,alufers,commit-o-matic,2023-03-02 11:13:34 UTC,18,12,15,1
stillmatic/chat,stillmatic,chat,2023-03-19 16:17:36 UTC,17,47,15,1
LeanerCloud/ChatGPT-cloud-plugin,LeanerCloud,ChatGPT-cloud-plugin,2023-06-17 05:42:24 UTC,16,4,15,1
aorwall/codeblocks,aorwall,codeblocks,2023-08-20 16:24:50 UTC,14,20,15,1
atgreen/cl-chat,atgreen,cl-chat,2024-03-29 16:25:54 UTC,15,12,15,1
thevinter/cottontail,thevinter,cottontail,2023-04-14 13:48:59 UTC,18,4,15,4
menro/ai.txt,menro,ai.txt,2023-05-18 04:41:12 UTC,16,10,16,0
yagil/tokmon-beam,yagil,tokmon-beam,2023-04-26 02:23:55 UTC,17,9,16,1
Phate334/chatgpt-local-reader-plugin,Phate334,chatgpt-local-reader-plugin,2023-05-16 09:48:29 UTC,19,3,16,1
serpapi/google-local-results-ai-parser,serpapi,google-local-results-ai-parser,2023-06-13 13:07:34 UTC,18,30,16,1
adarshpunj/gpt-chatbot-example,adarshpunj,gpt-chatbot-example,2023-08-06 13:50:59 UTC,17,5,16,1
dair-ai/llm-evaluator,dair-ai,llm-evaluator,2023-08-09 04:28:13 UTC,17,0,16,1
mr-joshcrane/chatproxy,mr-joshcrane,chatproxy,2023-05-14 10:06:40 UTC,18,64,16,2
jallen-dev/openpilot,jallen-dev,openpilot,2023-08-14 03:14:24 UTC,19,3,16,2
rocket-science-ch/rocketrosti,rocket-science-ch,rocketrosti,2023-10-05 15:23:10 UTC,16,12,16,2
ReadableLabs/readable-vscode,ReadableLabs,readable-vscode,2022-01-09 20:38:53 UTC,30,12,16,3
jakecyr/gpt-text-to-diagram,jakecyr,gpt-text-to-diagram,2023-06-14 02:11:50 UTC,20,1,16,3
szguoxz/newoaksai-chatbubble,szguoxz,newoaksai-chatbubble,2024-04-03 07:21:51 UTC,21,1,16,4
ClemDev2000/chatdocs,ClemDev2000,chatdocs,2023-02-25 18:41:07 UTC,25,5,16,13
intel/AiCSD,intel,AiCSD,2023-04-28 22:32:30 UTC,33,166,16,16
noCaptchaAi/noCaptcha_extension,noCaptchaAi,noCaptcha_extension,2023-01-29 21:19:09 UTC,19,25,17,0
keskival/embodied-emulated-personas,keskival,embodied-emulated-personas,2023-02-23 18:43:56 UTC,17,67,17,0
thomasantony/chatgpt-term,thomasantony,chatgpt-term,2023-03-05 04:12:58 UTC,17,2,17,0
franzenzenhofer/thisismy,franzenzenhofer,thisismy,2023-05-01 11:06:46 UTC,17,17,17,0
OKUA1/agent_dingo,OKUA1,agent_dingo,2023-06-25 10:28:43 UTC,17,2,17,0
aymenfurter/azure-transcript-search-openai-demo,aymenfurter,azure-transcript-search-openai-demo,2023-08-20 11:41:08 UTC,19,21,17,0
UTFeight/Charisma,UTFeight,Charisma,2023-07-08 13:21:06 UTC,18,46,17,1
jakecyr/openai-gpt3-chatbot,jakecyr,openai-gpt3-chatbot,2022-12-28 05:56:07 UTC,18,20,17,2
GabrieleRisso/SMSgpt,GabrieleRisso,SMSgpt,2023-07-05 12:15:51 UTC,18,0,17,2
ai-folks/saola,ai-folks,saola,2023-11-30 22:49:00 UTC,9,39,17,2
jasonjmcghee/vlearn,jasonjmcghee,vlearn,2024-01-08 06:27:00 UTC,20,12,17,2
maciej-trebacz/gptinker,maciej-trebacz,gptinker,2023-04-08 15:55:56 UTC,22,10,17,4
vikasing/news-stopwords,vikasing,news-stopwords,2017-06-21 11:37:43 UTC,23,5,17,8
JustinStitt/lazer,JustinStitt,lazer,2023-06-14 05:46:20 UTC,16,12,18,0
AlexW00/cli-gpt,AlexW00,cli-gpt,2023-03-08 12:45:21 UTC,20,13,18,1
alexgriffithsdev/actionit,alexgriffithsdev,actionit,2023-04-12 00:37:28 UTC,21,3,18,1
brianhama/police-radio-monitor,brianhama,police-radio-monitor,2023-04-28 20:10:46 UTC,20,0,18,1
eykrehbein/foundry,eykrehbein,foundry,2023-07-03 14:58:34 UTC,18,3,18,1
EvanZhouDev/unblur-ai,EvanZhouDev,unblur-ai,2023-07-07 02:49:37 UTC,21,9,18,1
SsebowaDisan/ssebowa,SsebowaDisan,ssebowa,2024-01-15 13:17:53 UTC,15,9,18,1
aitalk-app/aitalk,aitalk-app,aitalk,2023-04-09 11:56:54 UTC,18,9,18,2
lusob/ChatGPTCodeReviewer,lusob,ChatGPTCodeReviewer,2023-05-11 20:30:32 UTC,17,5,18,2
louis030195/mediar,louis030195,mediar,2023-09-09 22:18:21 UTC,19,12,18,2
alexanderjdean/type-scriptor,alexanderjdean,type-scriptor,2023-04-03 00:35:44 UTC,19,3,18,3
florindumitru/chatgpt-desktop-tray,florindumitru,chatgpt-desktop-tray,2023-04-05 06:13:06 UTC,16,4,18,3
PublicAffairs/openai-github-copilot,PublicAffairs,openai-github-copilot,2024-02-27 17:37:09 UTC,20,32,18,3
pierreia/quantGPT,pierreia,quantGPT,2024-04-15 12:45:13 UTC,23,1,18,5
robertwt7/snapstager,robertwt7,snapstager,2024-05-05 14:57:16 UTC,28,4,18,8
NeuralCoder3/transpilation,NeuralCoder3,transpilation,2023-01-04 08:10:30 UTC,20,21,19,0
tech-branch/ask-gpt,tech-branch,ask-gpt,2023-01-21 17:13:31 UTC,21,2,19,0
itsliamdowd/Redact,itsliamdowd,Redact,2024-01-02 16:37:52 UTC,20,8,19,0
DvorakDwarf/Witness-of-Babel,DvorakDwarf,Witness-of-Babel,2023-05-31 02:30:54 UTC,21,5,19,1
PR-Pilot-AI/smart-actions,PR-Pilot-AI,smart-actions,2024-04-13 22:56:20 UTC,20,100,19,1
rajtilakjee/devmaps,rajtilakjee,devmaps,2023-02-18 07:39:36 UTC,23,70,19,2
gsidsid/ai-express,gsidsid,ai-express,2023-04-25 21:40:19 UTC,20,127,19,2
gtestault/maestro-chatGPT,gtestault,maestro-chatGPT,2023-07-23 20:59:33 UTC,21,31,19,2
simonw/datasette-openai,simonw,datasette-openai,2023-01-03 19:12:54 UTC,22,9,19,3
TabbyML/quick-question,TabbyML,quick-question,2023-03-11 04:29:40 UTC,20,66,19,3
flows-network/hacker-news-alert-chatgpt-discord,flows-network,hacker-news-alert-chatgpt-discord,2023-07-01 04:00:21 UTC,24,9,19,3
notnil/chess-gpt,notnil,chess-gpt,2023-03-17 12:35:32 UTC,24,3,19,5
jawerty/tiny-webdev-llm,jawerty,tiny-webdev-llm,2023-08-02 22:49:15 UTC,21,9,19,5
pangeacyber/secure-chatgpt,pangeacyber,secure-chatgpt,2023-06-01 01:14:35 UTC,36,959,19,7
vishnumenon/lightrail,vishnumenon,lightrail,2023-06-14 03:12:28 UTC,19,0,20,0
OmniSpective/OmniBridge,OmniSpective,OmniBridge,2023-04-08 19:07:18 UTC,23,201,20,1
plowsai/stableagents,plowsai,stableagents,2023-08-08 18:20:18 UTC,20,33,20,1
yisding/litllm,yisding,litllm,2023-08-18 04:55:02 UTC,21,6,20,1
superMDguy/anki-assistant,superMDguy,anki-assistant,2023-12-12 23:20:59 UTC,19,4,20,1
StromFLIX/factuality,StromFLIX,factuality,2024-03-31 08:26:59 UTC,21,37,20,1
drcode/nrepl-gpt,drcode,nrepl-gpt,2023-03-16 02:48:18 UTC,20,8,20,2
eidam/chatgpt-plugin-clerk-auth,eidam,chatgpt-plugin-clerk-auth,2023-07-01 17:21:29 UTC,21,0,20,2
narinluangrath/chatgpt-tui,narinluangrath,chatgpt-tui,2023-03-15 04:22:13 UTC,22,11,20,3
pathikrit/chatgpt-cli,pathikrit,chatgpt-cli,2023-04-17 23:37:10 UTC,18,55,20,3
astorfi/Large-Scale-AI-Blueprint,astorfi,Large-Scale-AI-Blueprint,2024-03-16 21:28:28 UTC,21,6,20,3
tadasgedgaudas/ai-article-writer,tadasgedgaudas,ai-article-writer,2024-01-25 18:08:46 UTC,23,4,20,4
alexdredmon/phone-gpt,alexdredmon,phone-gpt,2023-08-08 12:32:49 UTC,26,1,20,6
jawerty/script-monkey,jawerty,script-monkey,2023-10-03 06:31:33 UTC,36,33,20,17
boblsturm/aimusicgenerationchallenge2022,boblsturm,aimusicgenerationchallenge2022,2022-01-10 13:09:18 UTC,23,22,22,0
lamini-ai/llm-operator,lamini-ai,llm-operator,2023-10-02 05:04:14 UTC,28,44,22,0
dalssoft/assistant-tui,dalssoft,assistant-tui,2024-01-09 00:38:35 UTC,23,0,22,0
manooshree/PEFT-qLORA-Gemma2B,manooshree,PEFT-qLORA-Gemma2B,2024-02-28 03:42:24 UTC,24,4,22,0
fern-openai/openai-node,fern-openai,openai-node,2023-03-09 02:00:17 UTC,32,17,22,2
s-macke/AdventureAI,s-macke,AdventureAI,2023-05-29 09:41:09 UTC,25,53,22,2
PontusAI/Pontus,PontusAI,Pontus,2023-09-19 19:55:19 UTC,24,81,22,2
sradc/MakeAgents,sradc,MakeAgents,2023-10-08 15:34:39 UTC,24,13,22,2
ricklamers/buildanything,ricklamers,buildanything,2024-01-13 10:17:02 UTC,24,8,22,2
ainbr/chatgpt-weak-labeler-web-ui,ainbr,chatgpt-weak-labeler-web-ui,2023-03-28 08:21:54 UTC,25,0,22,3
1223423/statGPT,1223423,statGPT,2023-03-31 12:26:41 UTC,24,23,22,3
team-watchdog/antilibrary,team-watchdog,antilibrary,2023-05-17 10:23:48 UTC,26,15,22,3
3cology/3d_inverse_renderer,3cology,3d_inverse_renderer,2022-07-14 01:30:48 UTC,22,4,22,4
InFoCusp/llm_seminar_series,InFoCusp,llm_seminar_series,2023-12-05 13:41:13 UTC,23,51,22,4
h2oai/sql-sidekick,h2oai,sql-sidekick,2024-02-02 02:56:56 UTC,28,14,22,4
jb41/lambdapi,jb41,lambdapi,2023-04-11 21:37:07 UTC,24,4,22,5
chatbotkit/example-nextjs-ai-forms,chatbotkit,example-nextjs-ai-forms,2024-04-11 13:12:38 UTC,26,2,22,5
tisztamo/Junior,tisztamo,Junior,2023-07-15 09:28:42 UTC,23,340,22,6
JonStratton/geminipfs,JonStratton,geminipfs,2022-05-06 00:47:10 UTC,24,3,23,0
fkhan0520/cgpt_exceptions,fkhan0520,cgpt_exceptions,2022-12-06 01:47:06 UTC,24,0,23,0
fedenunez/tulp,fedenunez,tulp,2023-04-10 22:27:59 UTC,18,56,23,0
rzhade3/adversarial-ai-reading-list,rzhade3,adversarial-ai-reading-list,2023-03-07 21:42:29 UTC,24,25,23,1
mtharrison/promptscaper,mtharrison,promptscaper,2023-08-29 22:50:06 UTC,24,18,23,1
oscargullberg/tldwol,oscargullberg,tldwol,2023-09-24 15:42:20 UTC,25,14,23,1
aymenfurter/x,aymenfurter,x,2023-03-25 22:28:30 UTC,23,12,23,2
Phat3/LLM-Repl,Phat3,LLM-Repl,2023-03-28 01:12:15 UTC,22,28,23,2
edofic/chatgpt-cli,edofic,chatgpt-cli,2023-03-30 09:43:08 UTC,25,12,23,3
jawerty/10x-Senior-Engineer,jawerty,10x-Senior-Engineer,2023-09-26 02:38:15 UTC,26,2,23,3
oscinis-com/Awesome-LLM-Productization,oscinis-com,Awesome-LLM-Productization,2023-10-07 21:59:41 UTC,24,6,23,3
Dicklesworthstone/the_lighthill_debate_on_ai,Dicklesworthstone,the_lighthill_debate_on_ai,2024-02-24 21:49:08 UTC,25,23,24,0
zeno-ml/zeno-evals,zeno-ml,zeno-evals,2023-03-15 21:16:01 UTC,26,9,24,1
releasehub-com/gromit,releasehub-com,gromit,2023-05-06 17:23:02 UTC,22,37,24,1
falleng0d/ai-downloader,falleng0d,ai-downloader,2022-12-03 19:05:58 UTC,26,4,24,2
asim/proxy-gpt,asim,proxy-gpt,2023-03-04 19:51:54 UTC,25,32,24,2
chr15m/aish,chr15m,aish,2023-08-08 11:22:18 UTC,27,17,24,2
Merkoba/Meltdown,Merkoba,Meltdown,2024-03-16 05:30:14 UTC,26,2194,24,2
talboren/gpt-dnd-game,talboren,gpt-dnd-game,2023-03-24 01:41:59 UTC,29,5,24,3
NidhalNaffati/smart-teleprompter,NidhalNaffati,smart-teleprompter,2023-10-24 00:27:20 UTC,24,39,24,4
jnz/PyRocketCraft,jnz,PyRocketCraft,2023-12-20 23:18:51 UTC,29,48,24,6
lakeraai/chrome-extension,lakeraai,chrome-extension,2023-09-28 12:56:37 UTC,37,4,24,11
atomic14/command_line_chatbot,atomic14,command_line_chatbot,2023-01-14 15:53:53 UTC,53,11,24,33
jimmc414/onefilerepo,jimmc414,onefilerepo,2023-03-17 02:16:25 UTC,21,22,25,1
lfarroco/news-radar,lfarroco,news-radar,2023-07-21 18:17:46 UTC,26,259,25,1
ortegaalfredo/celery-ai,ortegaalfredo,celery-ai,2023-03-02 03:07:48 UTC,26,8,25,2
Airsequel/SQLiteGPT,Airsequel,SQLiteGPT,2023-04-13 00:16:03 UTC,28,0,25,2
jhud/mygpt,jhud,mygpt,2023-09-02 07:06:31 UTC,28,7,25,2
Eroxl/Note-Rack,Eroxl,Note-Rack,2022-02-17 03:47:19 UTC,23,552,25,3
Ayyoub-ESSADEQ/cocaptain,Ayyoub-ESSADEQ,cocaptain,2023-07-14 11:34:21 UTC,24,20,25,3
ThaddeusJiang/AIer,ThaddeusJiang,AIer,2023-07-20 13:09:16 UTC,32,19,25,4
Ikomia-dev/onnx-donut,Ikomia-dev,onnx-donut,2023-11-20 16:38:42 UTC,26,1,25,4
sourcery-ai/sourcery-rules-generator,sourcery-ai,sourcery-rules-generator,2022-12-14 10:26:33 UTC,29,26,26,0
derwiki/go-chatgpt,derwiki,go-chatgpt,2023-04-07 14:43:13 UTC,25,16,26,0
TovTechOrg/Heb-Gen-AI,TovTechOrg,Heb-Gen-AI,2024-03-05 07:10:36 UTC,27,7,26,0
serpapi/serapis-ai-image-classifier,serpapi,serapis-ai-image-classifier,2023-01-06 16:29:25 UTC,27,5,26,1
meiyulee/MathGPT,meiyulee,MathGPT,2023-03-10 07:20:57 UTC,27,12,26,1
flyyuan/gchatgpt,flyyuan,gchatgpt,2023-03-12 15:28:48 UTC,14,5,26,1
wassimbj/searchgpt,wassimbj,searchgpt,2023-04-29 20:36:49 UTC,27,11,26,1
intelligentnode/IntelliServer,intelligentnode,IntelliServer,2023-09-02 15:19:08 UTC,30,185,26,1
mbzuai-oryx/BiMediX,mbzuai-oryx,BiMediX,2024-02-21 07:03:46 UTC,26,16,26,1
a-poor/watercooler,a-poor,watercooler,2023-03-03 04:46:05 UTC,32,79,26,2
boukeversteegh/ai-terminal-assistant,boukeversteegh,ai-terminal-assistant,2023-03-15 00:35:45 UTC,27,11,26,2
pncnmnp/grammatical,pncnmnp,grammatical,2023-03-20 13:07:54 UTC,31,8,26,2
shahnk19/gpt-comrade,shahnk19,gpt-comrade,2023-04-07 09:19:33 UTC,29,7,26,2
tf318/chatgpt-custom-instruction-switcher,tf318,chatgpt-custom-instruction-switcher,2023-11-20 16:41:45 UTC,27,6,26,3
lovasoa/Sensitive-Topic-History-Quiz,lovasoa,Sensitive-Topic-History-Quiz,2022-12-05 01:28:09 UTC,32,15,26,4
zinedkaloc/aicomponent.dev,zinedkaloc,aicomponent.dev,2023-09-19 06:34:19 UTC,30,54,26,4
OutSorcerer/pocket-automl-android-tutorial,OutSorcerer,pocket-automl-android-tutorial,2021-07-27 20:14:29 UTC,27,11,26,6
zinedkaloc/ai-lead-email-marketing,zinedkaloc,ai-lead-email-marketing,2023-03-15 07:18:18 UTC,32,2,26,6
mcdallas/summarize,mcdallas,summarize,2023-03-07 22:52:17 UTC,29,4,27,0
focused-labs/ai-custom-chatbot-quickstart,focused-labs,ai-custom-chatbot-quickstart,2023-10-23 21:56:01 UTC,28,4,27,1
serpapi/Wander,serpapi,Wander,2023-11-13 09:03:30 UTC,29,7,27,1
wowitsjack/AI-Audiobook-Maker,wowitsjack,AI-Audiobook-Maker,2023-12-13 11:24:16 UTC,29,17,27,1
3rd/promptpack,3rd,promptpack,2023-12-29 13:12:45 UTC,30,7,27,2
Fileforma/AntiPython-AI-Compiler-Colab,Fileforma,AntiPython-AI-Compiler-Colab,2024-01-29 11:57:45 UTC,29,22,27,2
mithril-security/blind_llama,mithril-security,blind_llama,2023-08-12 01:06:09 UTC,31,151,27,3
a16z-infra/sunlight,a16z-infra,sunlight,2023-12-22 22:17:06 UTC,30,2,27,3
nk3750/apple-health-bot,nk3750,apple-health-bot,2024-03-30 23:10:44 UTC,24,16,27,3
vatsalaggarwal/whisper-cli,vatsalaggarwal,whisper-cli,2023-03-04 03:00:52 UTC,30,5,27,4
atomic14/ChessGPT,atomic14,ChessGPT,2023-04-16 21:09:44 UTC,33,60,27,6
RonanOD/OpenAAC,RonanOD,OpenAAC,2023-12-31 15:44:56 UTC,26,67,27,6
textcortex/icortex,textcortex,icortex,2022-09-28 22:29:09 UTC,35,91,33,1
20urc3/GhidrAI,20urc3,GhidrAI,2022-12-06 11:00:58 UTC,33,38,33,1
etherlegend/gpt-terminal-plugin,etherlegend,gpt-terminal-plugin,2023-05-02 16:26:32 UTC,35,4,33,2
FortAI-Hub/rwkv.f90,FortAI-Hub,rwkv.f90,2023-07-10 15:46:10 UTC,33,60,33,2
The0mar/ai_stream_interact,The0mar,ai_stream_interact,2024-02-04 19:57:33 UTC,35,9,33,2
guillermoscript/repo-assistant,guillermoscript,repo-assistant,2024-01-04 01:19:14 UTC,35,19,33,3
bidah/promptable-universal-expo-starter,bidah,promptable-universal-expo-starter,2023-02-27 17:08:16 UTC,32,0,33,4
rbren/vizzy,rbren,vizzy,2024-02-10 15:41:57 UTC,39,18,33,7
GQueues/build-a-google-chat-bot-with-chatgpt,GQueues,build-a-google-chat-bot-with-chatgpt,2023-04-25 22:53:17 UTC,43,4,33,8
gusye1234/chat-spot,gusye1234,chat-spot,2023-11-26 08:14:06 UTC,41,42,33,10
SpellcraftAI/ui,SpellcraftAI,ui,2023-05-05 00:17:24 UTC,40,6,36,0
mscheong01/interfAIce,mscheong01,interfAIce,2023-06-12 00:05:48 UTC,38,3,36,2
opstower-ai/devops-ai-open-leaderboard,opstower-ai,devops-ai-open-leaderboard,2023-09-10 13:06:18 UTC,38,12,36,2
ferrucc-io/dotcodegen,ferrucc-io,dotcodegen,2024-03-10 09:36:26 UTC,39,32,36,2
knoopx/llm-workbench,knoopx,llm-workbench,2023-10-30 11:41:20 UTC,36,14,36,3
Bemmu/Light-Switch-AI,Bemmu,Light-Switch-AI,2022-10-06 16:23:53 UTC,40,1,36,4
robatwilliams/openai-excel-functions,robatwilliams,openai-excel-functions,2023-12-21 11:17:34 UTC,41,15,36,4
golergka/advent-of-code-2022-with-chat-gpt,golergka,advent-of-code-2022-with-chat-gpt,2022-12-01 16:07:25 UTC,45,5,36,8
mojocn/gptchat,mojocn,gptchat,2023-07-21 10:49:00 UTC,34,37,36,8
artmatsak/horace,artmatsak,horace,2023-03-28 16:31:26 UTC,44,12,36,9
ishaan-jaff/clerkie-cli,ishaan-jaff,clerkie-cli,2022-12-26 03:13:37 UTC,47,23,51,2
Const-me/Cgml,Const-me,Cgml,2023-12-12 20:08:22 UTC,53,11,51,3
MehmetMHY/cha,MehmetMHY,cha,2024-01-27 02:07:29 UTC,56,245,51,4
sshh12/llm_optimize,sshh12,llm_optimize,2023-04-10 11:58:41 UTC,56,2,51,5
SugarAI-HQ/CopilotOne,SugarAI-HQ,CopilotOne,2024-04-12 17:06:12 UTC,51,35,51,5
krecicki/ChatGPT-Trading-Bot-for-KuCoin,krecicki,ChatGPT-Trading-Bot-for-KuCoin,2023-03-24 01:51:42 UTC,59,11,51,9
ScanLineDev/scanline,ScanLineDev,scanline,2023-09-23 23:06:56 UTC,59,102,51,10
analyticsinmotion/add-gpt-chatbot-to-microsoft-word,analyticsinmotion,add-gpt-chatbot-to-microsoft-word,2023-03-16 05:15:45 UTC,62,15,51,13
vaithschmitz/segment-ai-copilot,vaithschmitz,segment-ai-copilot,2024-03-18 23:26:30 UTC,69,23,51,18
