Snapshot,RepoName,Message,CommitAt,URL,Modified_markdowns
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement SourceFileDisplay component https://chat.openai.com/share/7edf7dd4-fdfe-467b-9987-9bece0785482,2023-09-12T11:27:43.000+02:00,https://github.com/tisztamo/Junior/commit/c9bc312efb683d74aebc335b4e78dfd8848cea7a,['prompt/history/2023/09/12/11:26_Implement SourceFileDisplay component/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement /files/read/[filepath] route https://chat.openai.com/share/7b276092-2dad-4d22-9c2a-07e2eeaa11f1,2023-09-12T11:11:54.000+02:00,https://github.com/tisztamo/Junior/commit/c12d6a87afed44c7383ad56723cbba53cc9aa425,['prompt/history/2023/09/12/11:11_Implement /files/read/[filepath] route/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Remove unwanted '/./' from path https://chat.openai.com/share/c5302eed-f675-4072-aac4-45e3ffcd4229,2023-09-11T14:47:39.000+02:00,https://github.com/tisztamo/Junior/commit/7a511d60c23cbde0e5f655381846ed979f053b0b,"[""prompt/history/2023/09/11/14:46_Remove unwanted '/' from path/prompt.md""]"
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor ExecuteButton component https://chat.openai.com/share/b30d4ff4-02d8-4505-91c5-204ce24e9282,2023-09-11T14:41:51.000+02:00,https://github.com/tisztamo/Junior/commit/ef86b680e18b61467f8a461f70ebcfb29f51a1d1,['prompt/history/2023/09/11/14:41_Refactor ExecuteButton component/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement alternative clipboard copy method https://chat.openai.com/share/ab831004-b92d-4a66-b54a-b4195a870c73,2023-09-11T14:28:22.000+02:00,https://github.com/tisztamo/Junior/commit/685d910d8a2c08eb6201cc4774612ba7a5ff7b2b,['prompt/history/2023/09/11/14:27_Implement alternative clipboard copy method/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Enhance ExecuteButton component https://chat.openai.com/share/93e47098-7538-42ab-9857-3cab4eda9333,2023-09-11T14:24:14.000+02:00,https://github.com/tisztamo/Junior/commit/557cd982e5790b1a93ad15f6dc5f975fa8c2a18f,"['prompt/ask_for_missing_files.md', 'prompt/format/shell.md', 'prompt/history/2023/09/11/14:24_Enhance ExecuteButton component/prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Implementing MultiSelect Header Feature https://chat.openai.com/share/81818a09-dbbf-4bde-9055-7e027746f9fc,2023-09-11T13:46:49.000+02:00,https://github.com/tisztamo/Junior/commit/fa795429d7036c0b249dd2cda6b03281b80dd14e,['prompt/history/2023/09/11/13:46_Implementing MultiSelect Header Feature/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Modify commit without clearing attention https://chat.openai.com/share/268bf626-6754-4637-915d-fd53febb99a0,2023-09-11T13:35:25.000+02:00,https://github.com/tisztamo/Junior/commit/550808e1adc1691c9522e658f1e99cb88b6fb013,['prompt/history/2023/09/11/13:35_Modify commit without clearing attention/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement Attention MultiSelect Header https://chat.openai.com/share/3235c5bb-3bcf-439f-9643-d3819edc82d7,2023-09-11T11:27:31.000+02:00,https://github.com/tisztamo/Junior/commit/c358e7b307d473ddbacd637dd803ef60ffb4b686,['prompt/history/2023/09/11/11:26_Implement Attention MultiSelect Header/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Synchronize attention multiselect with descriptor https://chat.openai.com/share/e9c631e4-600e-430f-a13c-29b0829df3dd,2023-09-11T11:16:14.000+02:00,https://github.com/tisztamo/Junior/commit/464582a0c0ac9c5544b8f9aaa186879d10dfc786,['prompt/history/2023/09/11/11:15_Synchronize attention multiselect with descriptor/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Synchronize attention list with prompt descriptor https://chat.openai.com/share/aabf9338-bf07-46fb-a2a6-b00796c876eb,2023-09-11T11:10:40.000+02:00,https://github.com/tisztamo/Junior/commit/4d35579ddf9c7539f826627fe06ff666c2b14820,['prompt/history/2023/09/11/11:08_Synchronize attention list with prompt descriptor/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement fade and shrink animation https://chat.openai.com/share/2cae42c3-922a-4414-980e-8fdacc25020c,2023-09-08T13:17:40.000+02:00,https://github.com/tisztamo/Junior/commit/902a79efa6c70cf6c1a8a8185bbaa0d7e1488594,"['prompt/format/shell.md', 'prompt/history/2023/09/08/12:27_Implement fade and shrink animation/prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor handleResultSetItem out https://chat.openai.com/share/cd675eaa-4608-40e8-a752-5e72383032e5,2023-09-08T12:12:59.000+02:00,https://github.com/tisztamo/Junior/commit/45111653f1a2634b5bd0fd387826b3f002abb440,"['prompt/history/2023/09/08/12:12_Refactor handleResultSetItem out/prompt.md', 'prompt/task/refactor/split.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor handleItemClick from ResultSet to MultiSelect https://chat.openai.com/share/3f9bf299-3232-481f-a118-cf9b2271ce25,2023-09-08T10:36:42.000+02:00,https://github.com/tisztamo/Junior/commit/5e0d8d5d921752bc737fa45e7ba9db0dba638ffc,['prompt/history/2023/09/08/10:36_Refactor handleItemClick from ResultSet to MultiSelect/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement unselect feature for attention multiselect https://chat.openai.com/share/dd5a0d1d-6d1c-45aa-91ec-1a6eb1cd36f1,2023-09-07T16:47:11.000+02:00,https://github.com/tisztamo/Junior/commit/b435f0964d86bc1b782471a30694f9f7521ac1e7,['prompt/history/2023/09/07/16:46_Implement unselect feature for attention multiselect/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rename and update imports https://chat.openai.com/share/b1da6f1f-a5e5-4d54-9ec4-5e8e5ba45f2e,2023-09-07T15:46:24.000+02:00,https://github.com/tisztamo/Junior/commit/37e9177a45c7cd9b4a40b82deab9bcfb247e33c1,['prompt/history/2023/09/07/15:46_Rename and update imports/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Style FilteredListItem https://chat.openai.com/share/ab2aa6ae-b26a-4efc-a605-85bb751be5e2,2023-09-07T14:36:14.000+02:00,https://github.com/tisztamo/Junior/commit/e067c522bbfd54e0cb4bf4d776b8c19305094461,['prompt/history/2023/09/07/14:36_Style FilteredListItem/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement requested changes for FilteredListItem https://chat.openai.com/share/b64ea5f7-7f27-4cdd-94eb-ad7b47501395,2023-09-07T13:54:14.000+02:00,https://github.com/tisztamo/Junior/commit/0b18e2c73c641af33a98c0c3177b6f0c8f76713d,['prompt/history/2023/09/07/13:53_Implement requested changes for FilteredListItem/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement multi-select list item modifications https://chat.openai.com/share/8854725f-8c03-4d69-8047-552bcb3b648f,2023-09-07T13:43:17.000+02:00,https://github.com/tisztamo/Junior/commit/1e4abd7d7831e9aeb17b253993cdc106ed25b9f0,['prompt/history/2023/09/07/13:42_Implement multi-select list item modifications/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Integrate simple-git, fix fileURLToPath issue https://chat.openai.com/share/af3e9e71-da60-4c59-b6fd-8e8b697436bb",2023-09-06T16:42:01.000+02:00,https://github.com/tisztamo/Junior/commit/0c7d1d0049d28439ccc0cbdf36217e0f5e788058,"['prompt/history/2023/09/06/16:39_Integrate simple-git, fix fileURLToPath issue/prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix getRepoInfo package.json issue https://chat.openai.com/share/61555de8-a093-4763-a6d8-877b3fabd5f0,2023-09-06T13:28:02.000+02:00,https://github.com/tisztamo/Junior/commit/8bf8d84070ca63c111a720de8b9f45803ca97ce5,['prompt/history/2023/09/06/13:26_Fix getRepoInfo package.json issue/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement specified feature https://chat.openai.com/share/b4e62157-e476-4284-b263-c23ec16568ff,2023-09-06T12:51:51.000+02:00,https://github.com/tisztamo/Junior/commit/a19e67de8c2d33d1e10ad696f3fbcb249faa842a,['prompt/history/2023/09/06/12:50_Implement specified feature/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement click to add feature https://chat.openai.com/share/54453e7d-d974-44ff-8ff9-b47e51db129f,2023-09-05T15:19:48.000+02:00,https://github.com/tisztamo/Junior/commit/2714730f154c07b95bee2195d6250cb939239a00,['prompt/history/2023/09/05/15:18_Implement click to add feature/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor MultiSelect components https://chat.openai.com/share/203b193d-d8c1-4d21-a2be-c86935863d31,2023-09-05T14:53:10.000+02:00,https://github.com/tisztamo/Junior/commit/e487f867051b579aac02d53ec77eb169359df9aa,['prompt/history/2023/09/05/14:52_Refactor MultiSelect components/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement defaultQuery in multiselect as signal https://chat.openai.com/share/e4394102-b1cf-4105-9131-42de76081d50,2023-09-05T14:32:43.000+02:00,https://github.com/tisztamo/Junior/commit/cecb426af11be9b616dbc6efa0bc382957e30081,['prompt/history/2023/09/05/14:31_Implement defaultQuery in multiselect as signal/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement defaultQuery for MultiSelect https://chat.openai.com/share/944018ee-4f32-4f8b-8b86-21172301987d,2023-09-05T14:11:55.000+02:00,https://github.com/tisztamo/Junior/commit/a6bf8ba1ab1743503276be97011cc17bb863a39b,['prompt/history/2023/09/05/14:11_Implement defaultQuery for MultiSelect/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Move and update files https://chat.openai.com/share/7b2db235-c8e7-4df8-9f07-353e29126e55,2023-09-05T13:50:00.000+02:00,https://github.com/tisztamo/Junior/commit/0414133ced3323c0447b1676a8287d98f3213412,['prompt/history/2023/09/05/13:49_Move and update files/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor code structure and update imports https://chat.openai.com/share/d9581f1f-f415-4b88-9e13-1169dca7a618,2023-09-05T13:44:48.000+02:00,https://github.com/tisztamo/Junior/commit/436e96942c2ac842765256c8219979a523f5beb7,['prompt/history/2023/09/05/13:44_Refactor code structure and update imports/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add cross-platform clipboard support https://chat.openai.com/share/f4767e61-d6d0-4ce7-8c2e-601d3a45e78c,2023-09-05T10:41:10.000+02:00,https://github.com/tisztamo/Junior/commit/d494f59cf31ae4f961e6c5d0b2485a66db952739,['prompt/history/2023/09/05/10:36_Add cross-platform clipboard support/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Remove selected items from filtered list https://chat.openai.com/share/e83b0308-ca14-47f0-9259-a97f554e088e,2023-09-04T22:44:28.000+02:00,https://github.com/tisztamo/Junior/commit/36b5917db8b5687fb6417d04b173fbf82c354c65,['prompt/history/2023/09/04/22:36_Remove selected items from filtered list/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Modify FilteredListItem.jsx UI components https://chat.openai.com/share/4b85ae90-d9af-43bb-97e6-32f8c687d29f,2023-09-04T22:33:10.000+02:00,https://github.com/tisztamo/Junior/commit/4927d1495bfaf512de597921a266b031595c603e,['prompt/history/2023/09/04/22:31_Modify FilteredListItem.jsx UI components/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Enhance FilteredListItem styling and behavio https://chat.openai.com/share/273391b2-20a3-4f78-80f1-67aec2ec4a18,2023-09-04T22:23:15.000+02:00,https://github.com/tisztamo/Junior/commit/4fe5180776358979f4afb44a8ab9ee3553e5dd1d,['prompt/history/2023/09/04/21:59_Enhance FilteredListItem styling and behavior/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement UI enhancements https://chat.openai.com/share/f66c79ec-1024-461c-b7d0-2767055ef3c4,2023-09-04T21:48:39.000+02:00,https://github.com/tisztamo/Junior/commit/a2a8cf81eb2462553fd6a27a2f71403799d3e331,"['prompt/history/2023/09/04/21:45_Implement UI enhancements/prompt.md', 'prompt/history/2023/09/04/21:48_Implement UI enhancements/prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement scrolling for FilteredListItem https://chat.openai.com/share/803433ed-af32-44da-aaee-85c18b63ea7c,2023-09-04T21:36:31.000+02:00,https://github.com/tisztamo/Junior/commit/1d477db8de5c7efef18502c4091894341593e649,"['prompt/history/2023/09/04/21:32_Implement scrolling for FilteredListItem/prompt.md', 'prompt/projectSpecifics.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement FilteredListItem component https://chat.openai.com/share/870240a7-3b05-436b-a243-db2d41bf53da,2023-09-04T21:16:15.000+02:00,https://github.com/tisztamo/Junior/commit/e566bc5e8308a082723547b137156fbf007427e3,['prompt/history/2023/09/04/21:15_Implement FilteredListItem component/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement required UI changes https://chat.openai.com/share/5363b769-3048-4c25-b0e0-c98a77696efc,2023-09-04T20:58:39.000+02:00,https://github.com/tisztamo/Junior/commit/33d1ee51c2faf6e25cc90407f2bd05c82587d7ed,['prompt/history/2023/09/04/20:56_Implement required UI changes/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement RepoInfo feature enhancements https://chat.openai.com/share/b8f819c5-8d98-4ad4-b9a9-1a0da0d9f34d,2023-09-04T16:39:59.000+02:00,https://github.com/tisztamo/Junior/commit/7eb8b3d286150d7b1540074a7e113cf385407dad,['prompt/history/2023/09/04/16:39_Implement RepoInfo feature enhancements/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix path in getRepoInfo.js https://chat.openai.com/share/3c7e542c-eb8f-443a-9b20-d9f728bcbd4d,2023-09-04T15:57:07.000+02:00,https://github.com/tisztamo/Junior/commit/be803a0359661e791d944d6edaf59128f1558f59,['prompt/history/2023/09/04/15:56_Fix path in getRepoInfo.js/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement repo info fetcher https://chat.openai.com/share/c68b4ee8-92fd-4091-94f0-1c2156d8b492,2023-09-04T15:54:01.000+02:00,https://github.com/tisztamo/Junior/commit/a70a9207827d117f22a2a0ea68c6e6b46a9d9663,['prompt/history/2023/09/04/15:51_Implement repo info fetcher/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement /git/repoinfo route https://chat.openai.com/share/c79f53ef-1f5c-4103-8f7f-ee4dfa5cad41,2023-09-04T13:04:17.000+02:00,https://github.com/tisztamo/Junior/commit/9a1e3de12eb68adddd19343b06c0891a67c71c8b,['prompt/history/2023/09/04/13:02_Implement /git/repoinfo route/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Style MultiSelect and SearchBar like TasksList https://chat.openai.com/share/95c34251-0f50-493a-83d4-c92a3c3b880d,2023-09-04T11:10:54.000+02:00,https://github.com/tisztamo/Junior/commit/a2ff8992126aff5f6d8158bd7ee74f34d87e9312,['prompt/history/2023/09/04/11:10_Style MultiSelect and SearchBar like TasksList/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Reorganize components for MultiSelect/ https://chat.openai.com/share/87183bb7-2809-47a1-9afb-950d3865f239,2023-09-04T10:46:46.000+02:00,https://github.com/tisztamo/Junior/commit/aff299aa248ecc3122984000df0bb9852db381e3,['prompt/history/2023/09/04/10:45_Reorganize components for MultiSelect/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Integrate searchBarModel into MultiSelect https://chat.openai.com/share/dc2345c7-a3b4-4fcb-84a4-415dd0240b2e,2023-09-04T10:04:15.000+02:00,https://github.com/tisztamo/Junior/commit/60d50b8ea84bae70e47e8fa09d8a5be0fc970f94,['prompt/history/2023/09/04/10:03_Integrate searchBarModel into MultiSelect/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rank and sort filtered list https://chat.openai.com/share/319c747a-47e4-4b11-95c5-c8e77867e11c,2023-09-01T18:22:49.000+02:00,https://github.com/tisztamo/Junior/commit/26c3fdb514ebe62adb142258d666b21ba195d347,['prompt/history/2023/09/01/18:20_Rank and sort filtered list/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement comparison function for FilteredList https://chat.openai.com/share/9ca1c5bf-3a92-4989-b023-0c452eab0fe5,2023-09-01T17:51:22.000+02:00,https://github.com/tisztamo/Junior/commit/4d233d034a884a2f51d9688f4862f036ab2532c7,['prompt/history/2023/09/01/17:32_Implement comparison function for FilteredList/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor frontend components https://chat.openai.com/share/c38f00cd-8a17-49c1-9d85-a6dd63cfeead,2023-09-01T17:14:08.000+02:00,https://github.com/tisztamo/Junior/commit/2905dd14e219981f91a865ebeba998e6fbcc968d,['prompt/history/2023/09/01/17:13_Refactor frontend components/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement MultiSelect modifications https://chat.openai.com/share/23d9fe9f-3526-4980-b1fe-2664b19c374c,2023-09-01T17:05:57.000+02:00,https://github.com/tisztamo/Junior/commit/80836b3f9bdfcbdcc57ac37389005d1ce9979f43,['prompt/history/2023/09/01/17:05_Implement MultiSelect modifications/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Integrate MultiSelect with AttentionFileList https://chat.openai.com/share/c318a763-cc10-4a68-879a-87e228dba4bc,2023-09-01T16:13:03.000+02:00,https://github.com/tisztamo/Junior/commit/fd0d1e58221c11eb304afbe4fba94a18bb746f00,['prompt/history/2023/09/01/16:10_Integrate MultiSelect with AttentionFileList/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement MultiSelect components with models https://chat.openai.com/share/d51cef93-902e-4d7d-a645-30205d21aa52,2023-09-01T15:58:59.000+02:00,https://github.com/tisztamo/Junior/commit/5b9e6d3bcb82953aceedecd03f1a4054e491795e,['prompt/history/2023/09/01/15:58_Implement MultiSelect components with models/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Limit file list to 5 items https://chat.openai.com/share/b8a7724d-5a78-41e6-9b45-a595d90e2a7f,2023-09-01T15:29:50.000+02:00,https://github.com/tisztamo/Junior/commit/6411d131853d0fb5806712a2118e7f92b2ba69d2,['prompt/history/2023/09/01/15:02_Limit file list to 5 items/prompt.md']
